time, sin, cos, 1, sign(sin), exp, sqrt, atan, erf,bessel_1, bessel_2, bessel_3, sinc, struve_1, struve_2
3.87, -0.665681985046, -0.74623554913, 1, -1, 47.9423860808, 1.96723155729, 1.31792947777, 0.999999955754, -0.0153432222719, 0.394535784491, 0.42313214681, -0.0326656588801, 1.08406835271, 1.18916803072
3.9, -0.687766159184, -0.7259323042, 1, -1, 49.4024491055, 1.97484176581, 1.31979364015, 0.999999965208, -0.0272440396208, 0.387854712518, 0.425043744767, -0.0252213241816, 1.08127615155, 1.20317513901
3.93, -0.709231390201, -0.704975769196, 1, -1, 50.9069776692, 1.98242276016, 1.32163108526, 0.99999997269, -0.0390308420059, 0.380968572216, 0.426785113981, -0.0176684860918, 1.07817044858, 1.21702188226
3.96, -0.730058360839, -0.683384803583, 1, -1, 52.4573259491, 1.98997487421, 1.32344237122, 0.9999999786, -0.0506952820475, 0.373881710229, 0.428353575209, -0.0100744462906, 1.07475509011, 1.23070248893
3.99, -0.75022832823, -0.661178837775, 1, -1, 54.0548893633, 1.99749843554, 1.32522804109, 0.999999983261, -0.0622291338553, 0.366598636841, 0.429746564272, -0.00250585342033, 1.07103414748, 1.24421131147
4.02, -0.769723140764, -0.638377855641, 1, -1, 55.7011058268, 2.00499376558, 1.32698862332, 0.999999986929, -0.0736242991585, 0.359124022353, 0.430961634833, 0.00497185152358, 1.06701191327, 1.25754283097
4.05, -0.788525254426, -0.615002376526, 1, -1, 57.3974570454, 2.01246117975, 1.32872463222, 0.999999989812, -0.0848728133211, 0.351462693342, 0.431996461067, 0.01229497204, 1.06269289741, 1.27069166169
4.08, -0.806617748583, -0.591073436783, 1, -1, 59.1454698499, 2.01990098767, 1.33043656847, 0.999999992072, -0.0959668512416, 0.343619628783, 0.432848840245, 0.0194020709996, 1.05808182316, 1.2836525555
4.11, -0.823984341212, -0.566612570844, 1, -1, 60.9467175696, 2.02731349327, 1.33212491948, 0.999999993842, -0.10689873313, 0.335599956045, 0.433516695218, 0.0262344595716, 1.05318362284, 1.29642040616
4.14, -0.84060940355, -0.541641791836, 1, -1, 62.8028214492, 2.03469899494, 1.3337901599, 0.999999995225, -0.117660930159, 0.327408946772, 0.433998076798, 0.0327366564825, 1.04800343349, 1.30899025357
4.17, -0.856477974165, -0.516183571775, 1, -1, 64.7154521074, 2.04205778567, 1.33543275197, 0.999999996304, -0.128246069984, 0.319052012633, 0.434291166035, 0.0388568141751, 1.0425465923, 1.32135728781
4.2, -0.871575772414, -0.490260821341, 1, -1, 66.6863310409, 2.04939015319, 1.33705314593, 0.999999997145, -0.138646942126, 0.310534700974, 0.434394276387, 0.0445471087518, 1.03681863196, 1.33351685311
4.23, -0.885889211297, -0.463896869259, 1, -1, 68.7172321738, 2.05669638012, 1.33865178039, 0.999999997798, -0.148856503224, 0.30186269034, 0.43430585579, 0.049764090918, 1.0308252758, 1.34546445164
4.26, -0.899405409685, -0.437115441307, 1, -1, 70.8099834543, 2.06397674406, 1.34022908274, 0.999999998304, -0.15886788213, 0.2930417859, 0.434024488609, 0.0544689954991, 1.02457243283, 1.35719574727
4.29, -0.912112203913, -0.409940638962, 1, -1, 72.9664684996, 2.07123151772, 1.34178546942, 0.999999998697, -0.168674384873, 0.284077914772, 0.43354889748, 0.0586280074725, 1.01806619265, 1.36870656907
4.32, -0.923998158723, -0.382396917713, 1, -1, 75.188628292, 2.07846096908, 1.34332134632, 0.999999999, -0.178269499458, 0.274977121232, 0.432877945043, 0.0622124828399, 1.01131282016, 1.37999291474
4.35, -0.935052577558, -0.354509065048, 1, -1, 77.4784629253, 2.08566536146, 1.34483710911, 0.999999999234, -0.187646900522, 0.265745561845, 0.432010635552, 0.0651991230583, 1.00431875022, 1.39105095395
4.38, -0.945265512188, -0.326302178154, 1, -1, 79.8380334051, 2.09284495365, 1.3463331435, 0.999999999414, -0.196800453825, 0.256389500493, 0.430946116376, 0.067570102146, 0.997090582155, 1.40187703139
4.41, -0.95462777166, -0.297801641324, 1, -1, 82.2694635042, 2.1, 1.3478098256, 0.999999999553, -0.205724220583, 0.246915303319, 0.429683679375, 0.0693131459843, 0.989635074114, 1.41246766987
4.44, -0.963130930573, -0.269033103117, 1, -1, 84.7749416738, 2.10713075057, 1.34926752218, 0.999999999659, -0.214412461634, 0.237329433583, 0.428222762159, 0.0704215637341, 0.98195913735, 1.42281957309
4.47, -0.970767336658, -0.240022453278, 1, -1, 87.3567230134, 2.11423745119, 1.35070659097, 0.999999999741, -0.222859641442, 0.227638446449, 0.426562949226, 0.0708942316872, 0.974069830376, 1.43292962836
4.5, -0.977530117665, -0.210795799431, 1, -1, 90.0171313005, 2.12132034356, 1.35212738092, 0.999999999803, -0.231060431923, 0.217848983686, 0.424703972977, 0.0707355302631, 0.965974353012, 1.44279490919
4.53, -0.983413187547, -0.181379443593, 1, -1, 92.7585610821, 2.12837966538, 1.35353023247, 0.999999999851, -0.239009716103, 0.207967768305, 0.422645714606, 0.069955235241, 0.957680040335, 1.45241267764
4.56, -0.988411251939, -0.151799858498, 1, -1, 95.5834798301, 2.13541565041, 1.35491547779, 0.999999999887, -0.246702591599, 0.198001599126, 0.420388204868, 0.0685683646884, 0.949194356537, 1.46178038656
4.59, -0.99251981292, -0.122083663777, 1, -1, 98.4944301619, 2.14242852856, 1.35628344104, 0.999999999915, -0.254134373919, 0.18795734529, 0.417931624717, 0.0665949833967, 0.940524888681, 1.47089568172
4.62, -0.995735173062, -0.0922576019995, 1, -1, 101.49403213, 2.14941852602, 1.3576344386, 0.999999999936, -0.261300599586, 0.177841940707, 0.415276305825, 0.0640599669696, 0.931679340387, 1.47975640366
4.65, -0.998054438759, -0.062348514607, 1, -1, 104.584985577, 2.15638586528, 1.35896877931, 0.999999999952, -0.268197029073, 0.167662378452, 0.412422730967, 0.0609927280222, 0.922665525425, 1.48836058951
4.68, -0.999475522827, -0.0323833177597, 1, -1, 107.770072571, 2.16333076528, 1.36028676467, 0.999999999964, -0.274819649559, 0.157425705123, 0.40937153428, 0.0574269072368, 0.91349136124, 1.49670647459
4.71, -0.999997146388, -0.00238897811228, 1, -1, 111.052159906, 2.17025344142, 1.36158868905, 0.999999999973, -0.281164677493, 0.147139015144, 0.406123501395, 0.0534000322838, 0.904164862405, 1.5047924938
4.74, -0.999618840014, 0.0276075114542, 1, -1, 114.43420168, 2.17715410571, 1.36287483991, 0.99999999998, -0.28722856097, 0.136809445038, 0.402679569441, 0.0489531478536, 0.894694134012, 1.51261728293
4.77, -0.998340944157, 0.0575791561238, 1, -1, 117.919241961, 2.18403296678, 1.36414549802, 0.999999999985, -0.293007981919, 0.126444167662, 0.399040826919, 0.044130420248, 0.885087365004, 1.52017967977
4.8, -0.996164608836, 0.0874989834394, 1, -1, 121.510417519, 2.19089023002, 1.36540093761, 0.999999999989, -0.2984998581, 0.116050386416, 0.395208513447, 0.0389787201579, 0.875352821448, 1.52747872502
4.83, -0.993091792606, 0.117340067576, 1, -1, 125.210960655, 2.19772609758, 1.36664142655, 0.999999999992, -0.303701344899, 0.10563532943, 0.391184019375, 0.0335471873934, 0.865498839774, 1.53451366308
4.86, -0.989125260794, 0.147075553572, 1, -1, 129.024202107, 2.2045407685, 1.36786722659, 0.999999999994, -0.308609836942, 0.0952062437271, 0.386968885277, 0.027886781448, 0.855533819955, 1.54128394268
4.89, -0.984268583012, 0.176678681497, 1, -1, 132.953574051, 2.21133443875, 1.36907859347, 0.999999999995, -0.313222969504, 0.0847703893757, 0.382564801304, 0.0220498218486, 0.845466218666, 1.54778921728
4.92, -0.978526129941, 0.206122810534, 1, -1, 137.002613186, 2.21810730128, 1.37027577712, 0.999999999997, -0.317538619723, 0.0743350336343, 0.377973606418, 0.0160895222924, 0.835304542402, 1.55402934533
4.95, -0.971903069402, 0.235381442954, 1, -1, 141.174963921, 2.22485954613, 1.37145902181, 0.999999999997, -0.321554907624, 0.0639074450884, 0.373197287494, 0.0100595225782, 0.825057340573, 1.56000439044
4.98, -0.964405361702, 0.264428247964, 1, -1, 145.474381654, 2.23159136044, 1.37262856633, 0.999999999998, -0.325270196936, 0.0534948877901, 0.368237978293, 0.00401342231422, 0.814733198584, 1.56571462121
5.01, -0.956039754271, 0.293237085399, 1, -1, 149.904736149, 2.23830292856, 1.37378464409, 0.999999999999, -0.328683095718, 0.0431046154029, 0.363097958315, -0.00199567967008, 0.804340730897, 1.5711605111
5.04, -0.946813775593, 0.32178202925, 1, -1, 154.470015026, 2.24499443206, 1.37492748332, 0.999999999999, -0.331792456787, 0.0327438653565, 0.357779651515, -0.00791563637121, 0.793888574082, 1.57634273794
5.07, -0.936735728424, 0.350037390994, 1, -1, 159.174327343, 2.25166604984, 1.37605730719, 0.999999999999, -0.334597377947, 0.0224198530169, 0.352285624904, -0.0136956904025, 0.783385379872, 1.58126218339
5.1, -0.925814682328, 0.377977742713, 1, -1, 164.0219073, 2.25831795813, 1.37717433394, 0.999999999999, -0.337097202018, 0.0121397658769, 0.34661858702, -0.0192868949624, 0.77283980822, 1.58591993221
5.13, -0.914060465508, 0.405577939976, 1, -1, 169.017118045, 2.26495033058, 1.37827877703, 1.0, -0.339291516672, 0.00191075777089, 0.340781386279, -0.0246425145938, 0.762260520357, 1.59031727134
5.16, -0.901483655966, 0.432813144469, 1, -1, 174.164455605, 2.27156333832, 1.37937084527, 1.0, -0.341180154069, -0.00826005688031, 0.334777009201, -0.0297184025527, 0.751656171873, 1.59445568884
5.19, -0.888095571983, 0.459658846347, 1, -1, 179.468552932, 2.27815714998, 1.38045074291, 1.0, -0.342763190303, -0.0183656087905, 0.328608578518, -0.0344733518362, 0.741035405816, 1.59833687262
5.22, -0.873908261929, 0.486090886288, 1, -1, 184.934184071, 2.28473193176, 1.3815186698, 1.0, -0.344040944641, -0.0283988794897, 0.322279351162, -0.0388694171701, 0.730406845812, 1.60196270907
5.25, -0.858934493427, 0.512085477242, 1, -1, 190.566268459, 2.29128784748, 1.38257482149, 1.0, -0.345013978579, -0.0383529069624, 0.315792716132, -0.0428722055313, 0.71977908922, 1.60533528151
5.28, -0.843187741856, 0.537619225831, 1, -1, 196.369875352, 2.29782505862, 1.38361938936, 1.0, -0.345683094703, -0.0482207912365, 0.309152192251, -0.0464511330703, 0.709160700324, 1.60845686841
5.31, -0.826682178232, 0.562669153405, 1, -1, 202.350228388, 2.30434372436, 1.38465256069, 1.0, -0.346049335349, -0.0579956999202, 0.302361425805, -0.049579646603, 0.698560203565, 1.61132994156
5.34, -0.809432656447, 0.58721271672, 1, -1, 208.512710289, 2.31084400166, 1.38567451881, 1.0, -0.346113981085, -0.0676708736803, 0.295424188066, -0.0522354081623, 0.68798607682, 1.613957164
5.37, -0.791454699905, 0.611227828226, 1, -1, 214.862867704, 2.31732604525, 1.38668544319, 1.0, -0.345878548995, -0.0772396316585, 0.288344372713, -0.0544004414239, 0.677446744733, 1.61634138783
5.4, -0.772764487556, 0.634692875943, 1, -1, 221.406416204, 2.32379000772, 1.38768550953, 1.0, -0.34534479078, -0.0866953768215, 0.281125993134, -0.0560612391586, 0.666950572112, 1.61848565187
5.43, -0.753378839328, 0.657586742912, 1, -1, 228.149245424, 2.33023603955, 1.38867488986, 1.0, -0.344514690673, -0.0960316012395, 0.273773179631, -0.0572088312003, 0.656505857375, 1.62039317911
5.46, -0.733315200996, 0.679888826198, 1, -1, 235.097424365, 2.33666428911, 1.38965375263, 1.0, -0.343390463171, -0.105241891289, 0.266290176512, -0.0578388127576, 0.646120826078, 1.62206737413
5.49, -0.71259162848, 0.701579055432, 1, -1, 242.257206858, 2.34307490277, 1.39062226282, 1.0, -0.341974550584, -0.114319932777, 0.258681339089, -0.0579513332368, 0.635803624511, 1.62351182021
5.52, -0.691226771597, 0.722637910871, 1, -1, 249.63503719, 2.34946802489, 1.39158058202, 1.0, -0.340269620408, -0.123259515981, 0.250951130567, -0.0575510460751, 0.62556231337, 1.62473027646
5.55, -0.669239857276, 0.743046440966, 1, -1, 257.237555906, 2.35584379788, 1.3925288685, 1.0, -0.33827856252, -0.132054540599, 0.243104118845, -0.0566470204108, 0.615404861519, 1.62572667468
5.58, -0.646650672256, 0.762786279419, 1, -1, 265.071605786, 2.3622023622, 1.3934672773, 1.0, -0.336004486197, -0.140699020608, 0.235144973217, -0.0552526157309, 0.605339139838, 1.62650511614
5.61, -0.623479545279, 0.781839661708, 1, -1, 273.144238005, 2.36854385647, 1.39439596035, 1.0, -0.333450716975, -0.149187089032, 0.22707846098, -0.0533853209409, 0.595372915161, 1.62706986822
5.64, -0.599747328794, 0.800189441073, 1, -1, 281.462718475, 2.37486841741, 1.39531506647, 1.0, -0.33062079332, -0.157513002601, 0.218909443958, -0.0510665595898, 0.585513844319, 1.62742536091
5.67, -0.575475380195, 0.817819103952, 1, -1, 290.034534392, 2.38117617996, 1.39622474153, 1.0, -0.327518463159, -0.165671146309, 0.210642874933, -0.0483214632538, 0.575769468281, 1.62757618314
5.7, -0.550685542598, 0.834712784839, 1, -1, 298.867400967, 2.38746727726, 1.39712512845, 1.0, -0.324147680223, -0.173656037872, 0.202283793997, -0.0451786153334, 0.566147206406, 1.62752707908
5.73, -0.525400125182, 0.850855280561, 1, -1, 307.969268377, 2.39374184072, 1.39801636734, 1.0, -0.320512600255, -0.181462332063, 0.193837324818, -0.0416697677486, 0.556654350803, 1.62728294419
5.76, -0.499641883117, 0.866232063962, 1, -1, 317.348328918, 2.4, 1.3988985955, 1.0, -0.316617577048, -0.189084824939, 0.18530867084, -0.0378295332249, 0.547298060812, 1.62684882123
5.79, -0.473433997082, 0.880829296974, 1, -1, 327.013024376, 2.4062418831, 1.39977194755, 1.0, -0.312467158333, -0.196518457951, 0.17670311139, -0.0336950560431, 0.538085357603, 1.62622989615
5.82, -0.446800052405, 0.894633843072, 1, -1, 336.97205363, 2.41246761636, 1.40063655547, 1.0, -0.308066081529, -0.203758321927, 0.16802599773, -0.0293056642825, 0.5290231189, 1.62543149382
5.85, -0.41976401784, 0.907633279098, 1, -1, 347.234380479, 2.41867732449, 1.40149254864, 1.0, -0.303419269333, -0.210799660936, 0.159282749035, -0.0247025067181, 0.520118073837, 1.62445907367
5.88, -0.392350223991, 0.919815906437, 1, -1, 357.809241709, 2.4248711306, 1.40234005394, 1.0, -0.298531825185, -0.217637876019, 0.150478848301, -0.0199281776304, 0.511376797944, 1.62331822525
5.91, -0.364583341424, 0.931170761545, 1, -1, 368.706155409, 2.43104915623, 1.40317919581, 1.0, -0.293409028587, -0.224268528794, 0.141619838202, -0.0150263328612, 0.502805708268, 1.62201466366
5.94, -0.336488358459, 0.94168762582, 1, -1, 379.934929538, 2.43721152139, 1.40401009626, 1.0, -0.288056330291, -0.230687344922, 0.132711316876, -0.0100413004914, 0.494411058642, 1.62055422485
5.97, -0.308090558682, 0.951357034793, 1, -1, 391.50567075, 2.44335834457, 1.40483287498, 1.0, -0.282479347366, -0.236890217442, 0.123758933669, -0.00501768953122, 0.486198935089, 1.61894286088
6.0, -0.279415498199, 0.96017028665, 1, -1, 403.428793493, 2.44948974278, 1.40564764938, 1.0, -0.276683858128, -0.24287320996, 0.114768384821, -3.89817183252e-17, 0.478175251383, 1.61718663506
6.03, -0.250488982627, 0.968119450059, 1, -1, 415.715029382, 2.45560583156, 1.40645453463, 1.0, -0.270675796964, -0.248632559705, 0.1057454091, 0.0049677622722, 0.47034574475, 1.61529171701
6.06, -0.221337043878, 0.975197371309, 1, -1, 428.375436859, 2.46170672502, 1.40725364372, 1.0, -0.264461249036, -0.254164680429, 0.0966957834064, 0.00984246285788, 0.462715971735, 1.61326437762
6.09, -0.19198591673, 0.981397680748, 1, -1, 441.421411146, 2.46779253585, 1.40804508751, 1.0, -0.258046444869, -0.259466165172, 0.0876253183192, 0.0145822047963, 0.455291304221, 1.61111098392
6.12, -0.162462015215, 0.986714798517, 1, -1, 454.8646945, 2.47386337537, 1.40882897481, 1.0, -0.251437754842, -0.26453378887, 0.0785398536198, 0.0191466804684, 0.448076925601, 1.60883799395
6.15, -0.132791908853, 0.991143939568, 1, -1, 468.717386782, 2.47991935353, 1.40960541236, 1.0, -0.244641683576, -0.269364510819, 0.0694452537754, 0.0234975063903, 0.441077827129, 1.60645195144
6.18, -0.103002298735, 0.994681117975, 1, -1, 482.991956353, 2.48596057893, 1.41037450493, 1.0, -0.23766486422, -0.273955476975, 0.060347403395, 0.0275985382078, 0.434298804425, 1.60395948055
6.21, -0.0731199935013, 0.997323150514, 1, -1, 497.701251287, 2.49198715888, 1.41113635537, 1.0, -0.230514052652, -0.278304022113, 0.0512522026601, 0.0314161633639, 0.427744454147, 1.60136728044
6.24, -0.0431718852087, 0.999067659534, 1, -1, 512.858510943, 2.49799919936, 1.41189106461, 1.0, -0.223196121594, -0.282407671821, 0.0421655627343, 0.0349195691307, 0.421419170846, 1.59868211982
6.27, -0.0131849251335, 0.999913075097, 1, -1, 528.477377878, 2.50399680511, 1.41263873175, 1.0, -0.215718054638, -0.286264144337, 0.0330934011535, 0.0380809839233, 0.415327143979, 1.59591083149
6.3, 0.0168139004843, 0.999858636383, 1, 1, 544.571910126, 2.5099800796, 1.41337945407, 1.0, -0.208086940207, -0.28987135223, 0.0240416372042, 0.0408758900635, 0.409472355111, 1.59306030679
6.33, 0.0467975947267, 0.998904392386, 1, 1, 561.156593853, 2.51594912508, 1.41411332707, 1.0, -0.200309965435, -0.293227403914, 0.0150161872899, 0.0432832064217, 0.403858575281, 1.59013748997
6.36, 0.0767391742925, 0.997051201859, 1, 1, 578.246356394, 2.52190404258, 1.41484044456, 1.0, -0.192394409984, -0.29633060501, 0.00602296029248, 0.0452854396362, 0.398489362557, 1.58714937261
6.39, 0.106611693781, 0.99430073255, 1, 1, 595.856579688, 2.52784493195, 1.4155608986, 1.0, -0.184347639808, -0.299179459536, -0.0029321470694, 0.0468688028918, 0.393368059766, 1.58410298793
6.42, 0.136388269942, 0.990655459694, 1, 1, 614.003114126, 2.53377189186, 1.41627477967, 1.0, -0.176177100845, -0.301772670938, -0.0118432548798, 0.0480233015231, 0.388497792411, 1.58100540509
6.45, 0.166042105865, 0.986118663793, 1, 1, 632.702292812, 2.53968501984, 1.41698217656, 1.0, -0.167890312675, -0.304109142953, -0.02070450466, 0.0487427850046, 0.383881466764, 1.57786372351
6.48, 0.195546515101, 0.980694427654, 1, 1, 651.970946271, 2.54558441227, 1.41768317654, 1.0, -0.159494862126, -0.306187980313, -0.0295100639934, 0.0490249651751, 0.379521768149, 1.57468506708
6.51, 0.224874945672, 0.974387632726, 1, 1, 671.826417591, 2.55147016443, 1.4183778653, 1.0, -0.150998396839, -0.308008489281, -0.0382541311371, 0.0488714008402, 0.375421159411, 1.57147657845
6.54, 0.25400100397, 0.967203954697, 1, 1, 692.286578036, 2.55734237051, 1.41906632703, 1.0, -0.142408618801, -0.309570178013, -0.0469309396166, 0.048287449183, 0.371581879569, 1.56824541323
6.57, 0.282898478509, 0.959149858394, 1, 1, 713.369843133, 2.5632011236, 1.41974864444, 1.0, -0.133733277851, -0.310872756769, -0.0555347627992, 0.0472821846907, 0.368005942656, 1.56499873426
6.6, 0.311541363513, 0.950232591959, 1, 1, 735.095189242, 2.56904651573, 1.42042489879, 1.0, -0.124980165161, -0.311916137946, -0.0640599184428, 0.0458682865843, 0.364695136749, 1.56174370577
6.63, 0.339903882319, 0.940460180329, 1, 1, 757.482170642, 2.57487863792, 1.42109516992, 1.0, -0.116157106694, -0.31270043595, -0.0725007732156, 0.0440618959949, 0.361651023187, 1.5584874877
6.66, 0.367960510572, 0.929841418017, 1, 1, 780.550937127, 2.58069758011, 1.42175953631, 1.0, -0.107271956661, -0.313225966902, -0.0808517471837, 0.0418824443824, 0.358874935974, 1.55523722985
6.69, 0.395685999203, 0.91838586119, 1, 1, 804.322252144, 2.58650343128, 1.42241807505, 1.0, -0.0983325909621, -0.313493248178, -0.0891073182624, 0.0393524549271, 0.356367981378, 1.5520000662
6.72, 0.423055397143, 0.906103819078, 1, 1, 828.817511481, 2.59229627936, 1.42307086192, 1.0, -0.0893469006251, -0.313502997783, -0.0972620266267, 0.0364973188409, 0.354131037707, 1.54878310915
6.75, 0.450044073781, 0.893006344689, 1, 1, 854.058762526, 2.59807621135, 1.42371797141, 1.0, -0.0803227852553, -0.313256133564, -0.105310479079, 0.0333450487466, 0.352164755287, 1.54559344382
6.78, 0.476627741129, 0.879105224866, 1, 1, 880.068724108, 2.60384331326, 1.42435947672, 1.0, -0.0712681464879, -0.312753772256, -0.113247353368, 0.0299260114495, 0.350469556618, 1.54243812235
6.81, 0.502782475682, 0.864412969678, 1, 1, 906.870806948, 2.60959767014, 1.42499544982, 1.0, -0.0621908814583, -0.311997228367, -0.121067402458, 0.0262726425888, 0.349045636721, 1.53932415829
6.84, 0.528484739943, 0.848942801164, 1, 1, 934.489134729, 2.61533936612, 1.42562596146, 1.0, -0.053098876291, -0.310988012906, -0.128765458742, 0.0224191457854, 0.347892963671, 1.53625852096
6.87, 0.55371140361, 0.83270864143, 1, 1, 962.948565812, 2.62106848442, 1.42625108119, 1.0, -0.043999999614, -0.309727831939, -0.136336438196, 0.0184011790198, 0.347011279317, 1.53324812989
6.9, 0.578439764388, 0.815725100125, 1, 1, 992.274715605, 2.62678510731, 1.42687087741, 1.0, -0.0349020961046, -0.308218585, -0.143775344475, 0.0142555310592, 0.346400100187, 1.5302998493
6.93, 0.602647568422, 0.79800746129, 1, 1, 1022.49397962, 2.63248931622, 1.42748541735, 1.0, -0.02581298007, -0.306462363336, -0.151077272938, 0.010019790814, 0.346058718577, 1.52742048261
6.96, 0.626313030322, 0.779571669604, 1, 1, 1053.63355724, 2.63818119165, 1.42809476714, 1.0, -0.0167404290698, -0.304461447997, -0.158237414607, 0.00573201254467, 0.345986203819, 1.52461676706
6.99, 0.649414852769, 0.760434316035, 1, 1, 1085.72147619, 2.64386081328, 1.4286989918, 1.0, -0.00769217758438, -0.302218307774, -0.165251060055, 0.00143037984937, 0.346181403735, 1.52189536829
7.02, 0.671932245683, 0.740612622909, 1, 1, 1118.78661775, 2.6495282599, 1.4292981553, 1.0, 0.00132408926498, -0.299735596985, -0.172113603216, -0.00284712865026, 0.346642946271, 1.5192628751
7.05, 0.69384494493, 0.720124428412, 1, 1, 1152.85874278, 2.65518360947, 1.42989232052, 1.0, 0.0103007419395, -0.297016153106, -0.17882054512, -0.00706306904428, 0.347369241301, 1.51672579421
7.08, 0.715133230559, 0.698988170536, 1, 1, 1187.96851851, 2.66082693913, 1.43048154935, 1.0, 0.0192302126446, -0.294062994261, -0.185367497538, -0.0111808544744, 0.348358482617, 1.51429054509
7.11, 0.735777944551, 0.677222870488, 1, 1, 1224.14754609, 2.66645832519, 1.43106590264, 1.0, 0.0281050014253, -0.290879316559, -0.19175018655, -0.0151650673473, 0.34960865009, 1.51196345489
7.14, 0.755760508057, 0.654848115567, 1, 1, 1261.4283891, 2.67207784318, 1.43164544026, 1.0, 0.0369176821899, -0.287468491293, -0.197964456023, -0.0189817588008, 0.351117511993, 1.50975075345
7.17, 0.775062938118, 0.631884041543, 1, 1, 1299.8446028, 2.6776855678, 1.43222022111, 1.0, 0.0456609086571, -0.283834061992, -0.204006270995, -0.0225987329303, 0.352882627512, 1.50765856838
7.2, 0.793667863849, 0.608351314532, 1, 1, 1339.43076439, 2.683281573, 1.43279030314, 1.0, 0.0543274202224, -0.279979741339, -0.209871720966, -0.0259858134386, 0.354901349407, 1.50569292025
7.23, 0.811558542074, 0.584271112401, 1, 1, 1380.22250409, 2.68886593195, 1.43335574337, 1.0, 0.0629100477384, -0.275909407953, -0.215557023093, -0.0291150905371, 0.357170826849, 1.50385971784
7.26, 0.82871887239, 0.559665105706, 1, 1, 1422.2565372, 2.69443871706, 1.4339165979, 1.0, 0.071401719205, -0.271627103034, -0.221058525284, -0.0319611461193, 0.359688008408, 1.50216475352
7.29, 0.845133411657, 0.534555438192, 1, 1, 1465.5706972, 2.7, 1.43447292195, 1.0, 0.0797954653639, -0.267137026877, -0.226372709192, -0.0345012554262, 0.362449645215, 1.50061369874
7.32, 0.860787387899, 0.508964706865, 1, 1, 1510.20396976, 2.70554985169, 1.43502476985, 1.0, 0.0880844251945, -0.262443535271, -0.231496193102, -0.0367155636432, 0.365452294264, 1.49921209953
7.35, 0.875666713593, 0.482915941656, 1, 1, 1556.19652784, 2.71108834235, 1.43557219507, 1.0, 0.0962618513052, -0.257551135752, -0.236425734708, -0.0385872360957, 0.368692321879, 1.49796537227
7.38, 0.88975799835, 0.456432584695, 1, 1, 1603.58976783, 2.71661554144, 1.43611525025, 1.0, 0.104321115218, -0.252464483759, -0.241158233786, -0.0401025809484, 0.372165907321, 1.49687879943
7.41, 0.903048560966, 0.429538469217, 1, 1, 1652.42634686, 2.72213151776, 1.43665398718, 1.0, 0.112255712538, -0.247188378652, -0.245690734752, -0.0412511435615, 0.375869046554, 1.49595752546
7.44, 0.915526440831, 0.402257798109, 1, 1, 1702.75022115, 2.7276363394, 1.43718845686, 1.0, 0.120059268011, -0.24172775963, -0.250020429102, -0.0420257719058, 0.37979755614, 1.49520655287
7.47, 0.927180408695, 0.374615122134, 1, 1, 1754.60668558, 2.73313007374, 1.4377187095, 1.0, 0.127725540456, -0.23608770153, -0.254144657742, -0.0424226526963, 0.383947077283, 1.49463073831
7.5, 0.937999976775, 0.346635317835, 1, 1, 1808.04241446, 2.73861278753, 1.4382447945, 1.0, 0.13524842758, -0.230273410526, -0.258060913193, -0.0424413181578, 0.388313080004, 1.49423478891
7.53, 0.947975408188, 0.318343565147, 1, 1, 1863.10550356, 2.7440845468, 1.43876676052, 1.0, 0.142621970654, -0.224290219713, -0.261766841683, -0.0420846235912, 0.392890867454, 1.49402325859
7.56, 0.95709772572, 0.289765324738, 1, 1, 1919.84551337, 2.74954541697, 1.43928465548, 1.0, 0.149840359071, -0.218143584606, -0.265260245106, -0.0413586961613, 0.397675580346, 1.49400054468
7.59, 0.965358719902, 0.260926315096, 1, 1, 1978.31351375, 2.75499546279, 1.43979852652, 1.0, 0.15689793476, -0.211839078532, -0.268539082867, -0.0402728555719, 0.40266220152, 1.49417088451
7.62, 0.972750956395, 0.231852489382, 1, 1, 2038.56212982, 2.76043474837, 1.44030842012, 1.0, 0.163789196464, -0.205382387936, -0.271601473596, -0.0388395075327, 0.407845560621, 1.49453835223
7.65, 0.979267782686, 0.202570012077, 1, 1, 2100.64558942, 2.76586333719, 1.44081438199, 1.0, 0.170508803876, -0.198779307594, -0.274445696736, -0.0370740111508, 0.4132203389, 1.49510685573
7.68, 0.984903334072, 0.173105235434, 1, 1, 2164.61977185, 2.77128129211, 1.44131645719, 1.0, 0.17705158163, -0.192035735751, -0.277070194, -0.0349945215974, 0.418781074122, 1.49588013376
7.71, 0.989652538935, 0.143484675764, 1, 1, 2230.54225819, 2.77668867538, 1.44181469009, 1.0, 0.183412523148, -0.185157669166, -0.279473570705, -0.0326218096053, 0.42452216558, 1.49686175309
7.74, 0.993511123313, 0.11373498957, 1, 1, 2298.47238312, 2.78208554865, 1.44230912436, 1.0, 0.189586794329, -0.178151198096, -0.281654596963, -0.0299790595383, 0.430437879217, 1.49805510588
7.77, 0.996475614741, 0.0838829495627, 1, 1, 2368.47128836, 2.78747197295, 1.44279980306, 1.0, 0.195569737092, -0.171022501199, -0.283612208752, -0.0270916479515, 0.436522352845, 1.49946340722
7.8, 0.998543345375, 0.0539554205626, 1, 1, 2440.60197762, 2.79284800875, 1.44328676858, 1.0, 0.201356872756, -0.163777840373, -0.285345508845, -0.0239869047125, 0.442769601453, 1.50108969279
