             time             besj_2              besj_3            besj_4               erff                    
             16.3           0.197717          0.0149845          -0.192201                NaN                    
             16.4           0.197669          0.0343173          -0.185114                NaN                    
             16.5           0.195682          0.0532023          -0.176336                NaN                    
             16.6           0.191786          0.0714606          -0.165957                NaN                    
             16.7           0.186031          0.0889206          -0.154083                NaN                    
             16.8           0.178483           0.105419          -0.140833                NaN                    
             16.9           0.169227           0.120803          -0.126339                NaN                    
               17           0.158364           0.134931          -0.110741                NaN                    
             17.1           0.146008           0.147673         -0.0941932                NaN                    
             17.2            0.13229           0.158915         -0.0768546                NaN                    
             17.3           0.117351           0.168557         -0.0588922                NaN                    
             17.4           0.101345           0.176514          -0.040478                NaN                    
             17.5          0.0844338           0.182719         -0.0217873                NaN                    
             17.6           0.066789           0.187122        -0.00299736                NaN                    
             17.7          0.0485872            0.18969          0.0157144                NaN                    
             17.8          0.0300101           0.190407          0.0341721                NaN                    
             17.9          0.0112418           0.189277          0.0522032                NaN                    
               18        -0.00753252           0.186321          0.0696395                NaN                    
             18.1         -0.0261287           0.181576          0.0863196                NaN                    
             18.2         -0.0443653           0.175097            0.10209                NaN                    
             18.3         -0.0620651           0.166957           0.116805                NaN                    
             18.4         -0.0790575           0.157242           0.130332                NaN                    
             18.5         -0.0951793           0.146054           0.142548                NaN                    
             18.6          -0.110277            0.13351           0.153344                NaN                    
             18.7          -0.124207           0.119737           0.162625                NaN                    
             18.8           -0.13684           0.104875            0.17031                NaN                    
             18.9          -0.148057          0.0890732           0.176334                NaN                    
               19          -0.157756          0.0724897           0.180647                NaN                    
             19.1          -0.165849          0.0552887           0.183218                NaN                    
             19.2          -0.172266          0.0376403           0.184029                NaN                    
             19.3          -0.176951          0.0197175           0.183081                NaN                    
             19.4          -0.179867          0.0016956           0.180392                NaN                    
             19.5          -0.180995         -0.0162501           0.175995                NaN                    
             19.6          -0.180332         -0.0339459           0.169941                NaN                    
             19.7          -0.177894         -0.0512213           0.162294                NaN                    
             19.8          -0.173714         -0.0679105           0.153135                NaN                    
             19.9          -0.167841         -0.0838543           0.142558                NaN                    
               20          -0.160341         -0.0989014           0.130671                NaN                    
             20.1          -0.151297           -0.11291           0.117593                NaN                    
             20.2          -0.140805          -0.125749           0.103454                NaN                    
             20.3          -0.128975          -0.137298          0.0883939                NaN                    
             20.4           -0.11593          -0.147452          0.0725612                NaN                    
             20.5          -0.101804          -0.156119          0.0561105                NaN                    
             20.6         -0.0867418           -0.16322          0.0392018                NaN                    
             20.7         -0.0708962          -0.168695          0.0219991                NaN                    
             20.8          -0.054427          -0.172497         0.00466811                NaN                    
             20.9         -0.0374992          -0.174598         -0.0126245                NaN                    
               21         -0.0202819          -0.174983         -0.0297134                NaN                    
             21.1        -0.00294604          -0.173659         -0.0464356                NaN                    
             21.2           0.014337          -0.170644         -0.0626325                NaN                    
             21.3           0.031397          -0.165977          -0.078151                NaN                    
             21.4          0.0480669           -0.15971         -0.0928453                NaN                    
             21.5          0.0641841          -0.151911          -0.106578                NaN                    
             21.6          0.0795922          -0.142663          -0.119221                NaN                    
             21.7          0.0941426          -0.132064          -0.130658                NaN                    
             21.8           0.107695          -0.120222          -0.140784                NaN                    
             21.9           0.120122          -0.107258          -0.149508                NaN                    
               22           0.131304         -0.0933043          -0.156751                NaN                    
             22.1           0.141137         -0.0785009           -0.16245                NaN                    
             22.2           0.149531         -0.0629962          -0.166557                NaN                    
             22.3           0.156408         -0.0469446          -0.169039                NaN                    
             22.4           0.161707         -0.0305052          -0.169878                NaN                    
             22.5           0.165384         -0.0138404          -0.169075                NaN                    
             22.6           0.167409         0.00288598          -0.166642                NaN                    
             22.7           0.167768          0.0195103          -0.162611                NaN                    
             22.8           0.166467          0.0358704          -0.157027                NaN                    
             22.9           0.163524          0.0518074           -0.14995                NaN                    
               23           0.158976          0.0671674          -0.141454                NaN                    
             23.1           0.152875          0.0818024          -0.131628                NaN                    
             23.2           0.145288          0.0955724          -0.120571                NaN                    
             23.3           0.136295           0.108346          -0.108395                NaN                    
             23.4           0.125992           0.120003         -0.0952221                NaN                    
             23.5           0.114486           0.130433         -0.0811839                NaN                    
             23.6           0.101896            0.13954         -0.0664193                NaN                    
             23.7          0.0883497           0.147239          -0.051074                NaN                    
             23.8          0.0739862           0.153461         -0.0352984                NaN                    
             23.9          0.0589504           0.158152         -0.0192471                NaN                    
               24          0.0433938            0.16127        -0.00307618                NaN                    
             24.1          0.0274721           0.162793          0.0130573                NaN                    
             24.2          0.0113444           0.162712          0.0289973                NaN                    
             24.3        -0.00482918           0.161033          0.0445904                NaN                    
             24.4         -0.0208885            0.15778          0.0596868                NaN                    
             24.5         -0.0366753           0.152991          0.0741424                NaN                    
             24.6         -0.0520344           0.146718          0.0878194                NaN                    
             24.7         -0.0668159            0.13903           0.100588                NaN                    
             24.8         -0.0808757           0.130007           0.112329                NaN                    
             24.9         -0.0940778           0.119743           0.122931                NaN                    
               25          -0.106295           0.108343           0.132297                NaN                    
             25.1           -0.11741           0.095924            0.14034                NaN                    
             25.2          -0.127317          0.0826115           0.146987                NaN                    
             25.3          -0.135924          0.0685396           0.152179                NaN                    
             25.4           -0.14315          0.0538493            0.15587                NaN                    
             25.5          -0.148929          0.0386872           0.158032                NaN                    
             25.6          -0.153209           0.023204           0.158647                NaN                    
             25.7          -0.155954         0.00755293           0.157717                NaN                    
             25.8          -0.157142        -0.00811163           0.155256                NaN                    
             25.9          -0.156768         -0.0236358           0.151293                NaN                    
               26          -0.154842         -0.0388676           0.145873                NaN                    
             26.1          -0.151388         -0.0536584           0.139053                NaN                    
             26.2          -0.146446         -0.0678647           0.130905                NaN                    
             26.3          -0.140071         -0.0813489           0.121513                NaN                    
             26.4          -0.132332         -0.0939812           0.110972                NaN                    
             26.5          -0.123309          -0.105641          0.0993909                NaN                    
             26.6          -0.113098          -0.116216          0.0868842                NaN                    
             26.7          -0.101804          -0.125607          0.0735776                NaN                    
             26.8         -0.0895423          -0.133727          0.0596034                NaN                    
             26.9         -0.0764381          -0.140499             0.0451                NaN                    
               27         -0.0626245          -0.145862          0.0302107                NaN                    
             27.1         -0.0482408          -0.149769          0.0150816                NaN                    
             27.2         -0.0334316          -0.152186       -0.000138813                NaN                    
             27.3         -0.0183452          -0.153095          -0.015302                NaN                    
             27.4        -0.00313186          -0.152492         -0.0302605                NaN                    
             27.5          0.0120571          -0.150388         -0.0448691                NaN                    
             27.6          0.0270713           -0.14681         -0.0589865                NaN                    
             27.7          0.0417626          -0.141798          -0.072477                NaN                    
             27.8          0.0559866          -0.135407         -0.0852111                NaN                    
             27.9          0.0696041          -0.127703         -0.0970671                NaN                    
               28          0.0824821          -0.118768          -0.107932                NaN                    
             28.1          0.0944958          -0.108694          -0.117705                NaN                    
             28.2           0.105529         -0.0975844          -0.126292                NaN                    
             28.3           0.115476         -0.0855515          -0.133614                NaN                    
             28.4           0.124242         -0.0727173          -0.139605                NaN                    
             28.5           0.131744          -0.059211          -0.144209                NaN                    
             28.6           0.137912          -0.045168          -0.147388                NaN                    
             28.7            0.14269         -0.0307284          -0.149114                NaN                    
             28.8           0.146035         -0.0160359          -0.149375                NaN                    
             28.9           0.147918        -0.00123615          -0.148175                NaN                    
               29           0.148327          0.0135247          -0.145529                NaN                    
             29.1           0.147262          0.0281013          -0.141468                NaN                    
             29.2           0.144739          0.0423505          -0.136036                NaN                    
             29.3           0.140787          0.0561331          -0.129292                NaN                    
             29.4           0.135451          0.0693146          -0.121305                NaN                    
             29.5           0.128788          0.0817672          -0.112158                NaN                    
             29.6           0.120869          0.0933705          -0.101943                NaN                    
             29.7           0.111777           0.104013         -0.0907644                NaN                    
             29.8           0.101605           0.113592         -0.0787344                NaN                    
             29.9          0.0904589           0.122018         -0.0659736                NaN                    
               30          0.0784512           0.129211          -0.052609                NaN                    
             30.1          0.0657045           0.135104         -0.0387735                NaN                    
             30.2          0.0523475           0.139643         -0.0246038                NaN                    
             30.3          0.0385148           0.142788           -0.01024                NaN                    
             30.4          0.0243452           0.144512         0.00417696                NaN                    
             30.5         0.00998029           0.144803          0.0185056                NaN                    
             30.6        -0.00443672           0.143663          0.0326059                NaN                    
             30.7         -0.0187626           0.141107          0.0463405                NaN                    
             30.8         -0.0328556           0.137165           0.059576                NaN                    
             30.9         -0.0465765            0.13188          0.0721843                NaN                    
               31         -0.0597904           0.125309          0.0840438                NaN                    
             31.1         -0.0723677           0.117522          0.0950407                NaN                    
             31.2         -0.0841858           0.108597            0.10507                NaN                    
             31.3         -0.0951296          0.0986284           0.114036                NaN                    
             31.4          -0.105093          0.0877163           0.121855                NaN                    
             31.5          -0.113982          0.0759718           0.128452                NaN                    
             31.6          -0.121709          0.0635136           0.133768                NaN                    
             31.7          -0.128203          0.0504669           0.137755                NaN                    
             31.8          -0.133402          0.0369622           0.140376                NaN                    
             31.9          -0.137259          0.0231346           0.141611                NaN                    
               32          -0.139741         0.00912143           0.141451                NaN                    
             32.1          -0.140826        -0.00493819           0.139903                NaN                    
             32.2          -0.140508         -0.0189052           0.136985                NaN                    
             32.3          -0.138795          -0.032642           0.132732                NaN                    
             32.4          -0.135708         -0.0460135           0.127187                NaN                    
             32.5          -0.131282         -0.0588886            0.12041                NaN                    
             32.6          -0.125564         -0.0711417           0.112471                NaN                    
             32.7          -0.118616         -0.0826536            0.10345                NaN                    
             32.8          -0.110511         -0.0933126          0.0934412                NaN                    
             32.9          -0.101331          -0.103016          0.0825441                NaN                    
               33         -0.0911725          -0.111671          0.0708687                NaN                    
             33.1         -0.0801383          -0.119195           0.058532                NaN                    
             33.2         -0.0683407          -0.125516          0.0456571                NaN                    
             33.3         -0.0558993          -0.130577           0.032372                NaN                    
             33.4         -0.0429395           -0.13433          0.0188084                NaN                    
             33.5         -0.0295916          -0.136743         0.00510041                NaN                    
             33.6         -0.0159894          -0.137795        -0.00861687                NaN                    
             33.7        -0.00226853           -0.13748         -0.0222086                NaN                    
             33.8          0.0114342          -0.135805         -0.0355417                NaN                    
             33.9          0.0249828          -0.132792         -0.0484857                NaN                    
               34           0.038243          -0.128472         -0.0609146                NaN                    
             34.1          0.0510841          -0.122893         -0.0727076                NaN                    
             34.2          0.0633797          -0.116114         -0.0837506                NaN                    
             34.3          0.0750092          -0.108206         -0.0939373                NaN                    
             34.4           0.085859         -0.0992487           -0.10317                NaN                    
             34.5          0.0958235          -0.089335           -0.11136                NaN                    
             34.6           0.104806         -0.0785654           -0.11843                NaN                    
             34.7           0.112721         -0.0670489          -0.124315                NaN                    
             34.8           0.119492         -0.0549015          -0.128958                NaN                    
             34.9           0.125056         -0.0422454          -0.132318                NaN                    
               35           0.129359          -0.029207          -0.134366                NaN                    
             35.1           0.132365         -0.0159166          -0.135085                NaN                    
             35.2           0.134045        -0.00250633          -0.134472                NaN                    
             35.3           0.134387          0.0108907          -0.132536                NaN                    
             35.4           0.133392           0.024142            -0.1293                NaN                    
             35.5           0.131073          0.0371167          -0.124799                NaN                    
             35.6           0.127456          0.0496872          -0.119082                NaN                    
             35.7           0.122582          0.0617303          -0.112208                NaN                    
             35.8           0.116503           0.073128          -0.104247                NaN                    
             35.9           0.109282          0.0837695         -0.0952813                NaN                    
               36           0.100994          0.0935513         -0.0854016                NaN                    
             36.1          0.0917237           0.102379         -0.0747078                NaN                    
             36.2          0.0815671           0.110168         -0.0633073                NaN                    
             36.3          0.0706272           0.116844         -0.0513142                NaN                    
             36.4          0.0590148           0.122343         -0.0388484                NaN                    
             36.5          0.0468472           0.126615         -0.0260338                NaN                    
             36.6          0.0342468            0.12962         -0.0129976                NaN                    
             36.7          0.0213401           0.131333        0.000131172                NaN                    
             36.8         0.00825622           0.131739          0.0132229                NaN                    
             36.9        -0.00487428           0.130838          0.0261487                NaN                    
               37         -0.0179208           0.128643          0.0387817                NaN                    
             37.1         -0.0307537           0.125178          0.0509982                NaN                    
             37.2         -0.0432462           0.120482          0.0626788                NaN                    
             37.3         -0.0552748           0.114604          0.0737098                NaN                    
             37.4         -0.0667213           0.107606          0.0839842                NaN                    
             37.5         -0.0774733          0.0995595          0.0934028                NaN                    
             37.6         -0.0874258          0.0905474           0.101875                NaN                    
             37.7          -0.096482          0.0806615           0.109319                NaN                    
             37.8          -0.104554           0.070002           0.115666                NaN                    
             37.9          -0.111565          0.0586766           0.120854                NaN                    
               38          -0.117447          0.0467991           0.124836                NaN                    
             38.1          -0.122144          0.0344888           0.127576                NaN                    
             38.2          -0.125614          0.0218687           0.129049                NaN                    
             38.3          -0.127825         0.00906475           0.129245                NaN                    
             38.4          -0.128758        -0.00379571           0.128165                NaN                    
             38.5          -0.128407         -0.0165851           0.125822                NaN                    
             38.6          -0.126779         -0.0291768           0.122244                NaN                    
             38.7          -0.123894         -0.0414465           0.117468                NaN                    
             38.8          -0.119783         -0.0532735           0.111545                NaN                    
             38.9          -0.114491         -0.0645416           0.104536                NaN                    
               39          -0.108073         -0.0751405          0.0965127                NaN                    
             39.1          -0.100595         -0.0849669           0.087557                NaN                    
             39.2         -0.0921358         -0.0939253          0.0777595                NaN                    
             39.3         -0.0827808          -0.101929          0.0672191                NaN                    
             39.4         -0.0726257          -0.108901          0.0560417                NaN                    
             39.5         -0.0617734          -0.114775          0.0443392                NaN                    
             39.6         -0.0503337          -0.119496          0.0322283                NaN                    
             39.7         -0.0384219          -0.123019          0.0198296                NaN                    
             39.8         -0.0261575          -0.125313         0.00726621                NaN                    
             39.9         -0.0136636          -0.126357        -0.00533741                NaN                    
               40        -0.00106497          -0.126145         -0.0178567                NaN                    
             40.1          0.0115128          -0.124682         -0.0301684                NaN                    
             40.2          0.0239447          -0.121985         -0.0421513                NaN                    
             40.3          0.0361073          -0.118084          -0.053688                NaN                    
             40.4          0.0478804          -0.113021         -0.0646656                NaN                    
             40.5          0.0591476          -0.106849         -0.0749771                NaN                    
             40.6          0.0697983         -0.0996315         -0.0845222                NaN                    
             40.7           0.079728         -0.0914431         -0.0932085                NaN                    
             40.8          0.0888395         -0.0823672          -0.100952                NaN                    
             40.9          0.0970443          -0.072496          -0.107679                NaN                    
               41           0.104263         -0.0619293          -0.113326                NaN                    
             41.1           0.110426         -0.0507736          -0.117838                NaN                    
             41.2           0.115475          -0.039141          -0.121175                NaN                    
             41.3           0.119361         -0.0271481          -0.123305                NaN                    
             41.4            0.12205         -0.0149147          -0.124212                NaN                    
             41.5           0.123518        -0.00256281          -0.123888                NaN                    
             41.6           0.123752         0.00978485           -0.12234                NaN                    
             41.7           0.122753          0.0220057          -0.119586                NaN                    
             41.8           0.120534          0.0339788          -0.115657                NaN                    
             41.9           0.117121           0.045586          -0.110593                NaN                    
               42           0.112549          0.0567129          -0.104447                NaN                    
             42.1           0.106868          0.0672502         -0.0972837                NaN                    
             42.2           0.100136          0.0770948         -0.0891748                NaN                    
             42.3          0.0924231          0.0861505         -0.0802031                NaN                    
             42.4          0.0838079          0.0943295         -0.0704594                NaN                    
             42.5          0.0743785           0.101552         -0.0600416                NaN                    
             42.6          0.0642306            0.10775         -0.0490545                NaN                    
             42.7          0.0534668           0.112863         -0.0376079                NaN                    
             42.8          0.0421959           0.116843          -0.025816                NaN                    
             42.9           0.030531           0.119654         -0.0137962                NaN                    
               43          0.0185893            0.12127        -0.00166794                NaN                    
             43.1         0.00649015           0.121677          0.0104487                NaN                    
             43.2        -0.00564557           0.120875          0.0224338                NaN                    
             43.3          -0.017697           0.118875          0.0341693                NaN                    
             43.4         -0.0295444           0.115698          0.0455395                NaN                    
             43.5         -0.0410703            0.11138           0.056433                NaN                    
             43.6         -0.0521607           0.105965           0.066743                NaN                    
             43.7         -0.0627062          0.0995098          0.0763689                NaN                    
             43.8         -0.0726031          0.0920811          0.0852169                NaN                    
             43.9         -0.0817543          0.0837546          0.0932014                NaN                    
               44         -0.0900705          0.0746151           0.100245                NaN                    
             44.1         -0.0974707          0.0647551           0.106281                NaN                    
             44.2          -0.103883          0.0542742           0.111251                NaN                    
             44.3          -0.109247          0.0432778           0.115108                NaN                    
             44.4           -0.11351          0.0318762           0.117818                NaN                    
             44.5          -0.116633          0.0201835           0.119355                NaN                    
             44.6          -0.118588         0.00831661           0.119706                NaN                    
             44.7          -0.119356        -0.00360635           0.118872                NaN                    
             44.8          -0.118935         -0.0154668           0.116863                NaN                    
             44.9          -0.117329         -0.0271472           0.113702                NaN                    
               45          -0.114559         -0.0385319           0.109421                NaN                    
             45.1          -0.110653         -0.0495084           0.104067                NaN                    
             45.2          -0.105654         -0.0599686          0.0976936                NaN                    
             45.3         -0.0996136         -0.0698099          0.0903673                NaN                    
             45.4         -0.0925942         -0.0789357          0.0821621                NaN                    
             45.5         -0.0846678         -0.0872571          0.0731614                NaN                    
             45.6         -0.0759154         -0.0946931          0.0634558                NaN                    
             45.7          -0.066426          -0.101172           0.053143                NaN                    
             45.8         -0.0562956          -0.106631          0.0423265                NaN                    
             45.9         -0.0456265          -0.111018          0.0311143                NaN                    
               46         -0.0345261          -0.114293          0.0196183                NaN                    
             46.1         -0.0231058          -0.116425         0.00795292                NaN                    
             46.2         -0.0114801          -0.117395        -0.00376594                NaN                    
             46.3        0.000234807          -0.117196         -0.0154222                NaN                    
             46.4          0.0119221          -0.115832         -0.0269004                NaN                    
             46.5          0.0234655          -0.113321         -0.0380875                NaN                    
             46.6          0.0347503          -0.109688         -0.0488732                NaN                    
             46.7          0.0456647          -0.104973         -0.0591516                NaN                    
             46.8          0.0561008         -0.0992246         -0.0688219                NaN                    
             46.9          0.0659557         -0.0925021         -0.0777897                NaN                    
               47          0.0751326         -0.0848745         -0.0859676                NaN                    
             47.1          0.0835413         -0.0764194         -0.0932763                NaN                    
             47.2          0.0910999         -0.0672226         -0.0996452                NaN                    
             47.3          0.0977349          -0.057377          -0.105013                NaN                    
             47.4           0.103382         -0.0469818          -0.109329                NaN                    
             47.5           0.107987         -0.0361414          -0.112553                NaN                    
             47.6           0.111507         -0.0249646          -0.114654                NaN                    
             47.7           0.113908          -0.013563          -0.115614                NaN                    
             47.8           0.115169        -0.00205049          -0.115427                NaN                    
             47.9           0.115281         0.00945837          -0.114096                NaN                    
               48           0.114243          0.0208492          -0.111637                NaN                    
             48.1           0.112069           0.032009          -0.108076                NaN                    
             48.2           0.108783          0.0428274          -0.103452                NaN                    
             48.3            0.10442          0.0531976         -0.0978113                NaN                    
             48.4          0.0990251          0.0630173          -0.091213                NaN                    
             48.5          0.0926549          0.0721903         -0.0837241                NaN                    
             48.6          0.0853745          0.0806265         -0.0754206                NaN                    
             48.7          0.0772584          0.0882437         -0.0663865                NaN                    
             48.8          0.0683892          0.0949678         -0.0567128                NaN                    
             48.9          0.0588566           0.100734         -0.0464966                NaN                    
               49          0.0487569           0.105486         -0.0358402                NaN                    
             49.1           0.038192            0.10918         -0.0248503                NaN                    
             49.2          0.0272681           0.111781         -0.0136363                NaN                    
             49.3          0.0160945           0.113265         -0.0023098                NaN                    
             49.4         0.00478327           0.113619         0.00901661                NaN                    
             49.5        -0.00655279           0.112843          0.0202307                NaN                    
             49.6         -0.0178007           0.110946          0.0312215                NaN                    
             49.7         -0.0288485           0.107949          0.0418806                NaN                    
             49.8         -0.0395866           0.103885          0.0521029                NaN                    
             49.9         -0.0499087          0.0987963          0.0617881                NaN                    
               50         -0.0597128          0.0927348           0.070841                NaN                    
             50.1         -0.0689022          0.0857631          0.0791732                NaN                    
             50.2         -0.0773866          0.0779524          0.0867036                NaN                    
             50.3         -0.0850829          0.0693818           0.093359                NaN                    
             50.4         -0.0919159          0.0601382          0.0990753                NaN                    
             50.5         -0.0978194          0.0503148           0.103797                NaN                    
             50.6          -0.102736          0.0400103           0.107481                NaN                    
             50.7           -0.10662          0.0293282            0.11009                NaN                    
             50.8          -0.109433          0.0183755           0.111603                NaN                    
             50.9           -0.11115         0.00726144           0.112006                NaN                    
               51          -0.111755        -0.00390299           0.111296                NaN                    
             51.1          -0.111246         -0.0150067           0.109484                NaN                    
             51.2          -0.109629         -0.0259395           0.106589                NaN                    
             51.3          -0.106923         -0.0365929           0.102643                NaN                    
             51.4          -0.103156         -0.0468615          0.0976854                NaN                    
             51.5         -0.0983679          -0.056644          0.0917686                NaN                    
             51.6         -0.0926091          -0.065844          0.0849528                NaN                    
             51.7         -0.0859383         -0.0743711          0.0773073                NaN                    
             51.8         -0.0784239         -0.0821419          0.0689094                NaN                    
             51.9         -0.0701424         -0.0890805           0.059844                NaN                    
               52         -0.0611776         -0.0951195          0.0502023                NaN                    
             52.1         -0.0516203          -0.100201          0.0400808                NaN                    
             52.2         -0.0415668          -0.104275          0.0295811                NaN                    
             52.3         -0.0311182          -0.107304          0.0188079                NaN                    
             52.4         -0.0203794           -0.10926         0.00786867                NaN                    
             52.5        -0.00945791          -0.110125        -0.00312781                NaN                    
             52.6         0.00153704          -0.109893         -0.0140723                NaN                    
             52.7          0.0124958          -0.108567         -0.0248564                NaN                    
             52.8          0.0233092          -0.106164         -0.0353733                NaN                    
             52.9          0.0338698           -0.10271         -0.0455193                NaN                    
               53          0.0440729         -0.0982393         -0.0551943                NaN                    
             53.1          0.0538173         -0.0927999         -0.0643032                NaN                    
             53.2           0.063007         -0.0864474         -0.0727568                NaN                    
             53.3          0.0715514         -0.0792466         -0.0804723                NaN                    
             53.4          0.0793666         -0.0712708         -0.0873745                NaN                    
             53.5          0.0863759         -0.0626006         -0.0933965                NaN                    
             53.6          0.0925111         -0.0533237         -0.0984802                NaN                    
             53.7          0.0977127         -0.0435335          -0.102577                NaN                    
             53.8           0.101931         -0.0333283          -0.105648                NaN                    
             53.9           0.105125         -0.0228104          -0.107664                NaN                    
               54           0.107265         -0.0120849          -0.108607                NaN                    
             54.1           0.108331        -0.00125906          -0.108471                NaN                    
             54.2           0.108316         0.00955933          -0.107258                NaN                    
             54.3           0.107221          0.0202626          -0.104982                NaN                    
             54.4            0.10506          0.0307446          -0.101669                NaN                    
             54.5           0.101855          0.0409014         -0.0973517                NaN                    
             54.6          0.0976399          0.0506324         -0.0920759                NaN                    
             54.7          0.0924596          0.0598418         -0.0858956                NaN                    
             54.8           0.086367          0.0684387         -0.0788737                NaN                    
             54.9          0.0794245          0.0763388         -0.0710815                NaN                    
               55          0.0717028          0.0834648         -0.0625976                NaN                    
             55.1          0.0632804          0.0897471         -0.0535075                NaN                    
             55.2          0.0542423          0.0951247         -0.0439026                NaN                    
             55.3          0.0446798          0.0995459         -0.0338791                NaN                    
             55.4          0.0346891           0.102968         -0.0235373                NaN                    
             55.5          0.0243706           0.105359         -0.0129804                NaN                    
             55.6          0.0138278           0.106698        -0.00231362                NaN                    
             55.7         0.00316597           0.106972           0.008357                NaN                    
             55.8        -0.00750826            0.10618          0.0189255                NaN                    
             55.9         -0.0180885           0.104333          0.0292871                NaN                    
               56         -0.0284695           0.101451          0.0393393                NaN                    
             56.1         -0.0385482          0.0975642          0.0489828                NaN                    
             56.2         -0.0482245           0.092713          0.0581227                NaN                    
             56.3         -0.0574029          0.0869476          0.0666691                NaN                    
             56.4         -0.0659927          0.0803269          0.0745381                NaN                    
             56.5         -0.0739092          0.0729183          0.0816528                NaN                    
             56.6         -0.0810749           0.064797          0.0879438                NaN                    
             56.7         -0.0874196          0.0560449          0.0933502                NaN                    
             56.8         -0.0928814          0.0467503          0.0978199                NaN                    
             56.9         -0.0974076          0.0370067            0.10131                NaN                    
               57          -0.100955          0.0269118           0.103787                NaN                    
             57.1          -0.103489          0.0165667            0.10523                NaN                    
             57.2          -0.104987         0.00607468           0.105624                NaN                    
             57.3          -0.105435        -0.00445944           0.104968                NaN                    
             57.4          -0.104832         -0.0149308           0.103271                NaN                    
             57.5          -0.103184         -0.0252353           0.100551                NaN                    
             57.6           -0.10051         -0.0352706          0.0968364                NaN                    
             57.7         -0.0968391         -0.0449374          0.0921663                NaN                    
             57.8         -0.0922086           -0.05414          0.0865886                NaN                    
             57.9         -0.0866667         -0.0627877          0.0801602                NaN                    
               58         -0.0802702         -0.0707954          0.0729465                NaN                    
             58.1         -0.0730843         -0.0780844          0.0650205                NaN                    
             58.2          -0.065182         -0.0845834          0.0564621                NaN                    
             58.3         -0.0566434         -0.0902291          0.0473574                NaN                    
             58.4         -0.0475545         -0.0949667          0.0377977                NaN                    
             58.5         -0.0380071         -0.0987507          0.0278788                NaN                    
             58.6         -0.0280969          -0.101545          0.0176998                NaN                    
             58.7         -0.0179235          -0.103323         0.00736234                NaN                    
             58.8        -0.00758866           -0.10407        -0.00303071                NaN                    
             58.9         0.00280429          -0.103779          -0.013376                NaN                    
               59          0.0131516          -0.102455         -0.0235708                NaN                    
             59.1          0.0233503          -0.100113         -0.0335141                NaN                    
             59.2          0.0332989         -0.0967787         -0.0431076                NaN                    
             59.3          0.0428987         -0.0924859         -0.0522564                NaN                    
             59.4          0.0520545         -0.0872795         -0.0608706                NaN                    
             59.5          0.0606758         -0.0812127         -0.0688653                NaN                    
             59.6          0.0686776         -0.0743473         -0.0761622                NaN                    
             59.7          0.0759811         -0.0667532         -0.0826899                NaN                    
             59.8          0.0825146          -0.058507         -0.0883849                NaN                    
             59.9          0.0882145         -0.0496919          -0.093192                NaN                    
               60          0.0930251         -0.0403967         -0.0970648                NaN                    
